"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
1764,112,"ITA","Italy",6,"Emilia-Romagna",25,"Forli' - Cesena",1764,"Santa Sofia",NA,"","Commune","Commune","",""
1765,112,"ITA","Italy",6,"Emilia-Romagna",25,"Forli' - Cesena",1765,"Sarsina",NA,"","Commune","Commune","",""
1766,112,"ITA","Italy",6,"Emilia-Romagna",25,"Forli' - Cesena",1766,"Savignano Sul Rubicone",NA,"","Commune","Commune","",""
1767,112,"ITA","Italy",6,"Emilia-Romagna",25,"Forli' - Cesena",1767,"Sogliano Al Rubicone",NA,"","Commune","Commune","",""
1768,112,"ITA","Italy",6,"Emilia-Romagna",25,"Forli' - Cesena",1768,"Tredozio",NA,"","Commune","Commune","",""
1769,112,"ITA","Italy",6,"Emilia-Romagna",25,"Forli' - Cesena",1769,"Verghereto",NA,"","Commune","Commune","",""
1770,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1770,"Bastiglia",NA,"","Commune","Commune","",""
1771,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1771,"Bomporto",NA,"","Commune","Commune","",""
1772,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1772,"Campogalliano",NA,"","Commune","Commune","",""
1773,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1773,"Camposanto",NA,"","Commune","Commune","",""
1774,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1774,"Carpi",NA,"","Commune","Commune","",""
1775,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1775,"Castelfranco Emilia",NA,"","Commune","Commune","",""
1776,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1776,"Castelnuovo Rangone",NA,"","Commune","Commune","",""
1777,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1777,"Castelvetro Di Modena",NA,"","Commune","Commune","",""
1778,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1778,"Cavezzo",NA,"","Commune","Commune","",""
1779,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1779,"Concordia Sulla Secchia",NA,"","Commune","Commune","",""
1780,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1780,"Fanano",NA,"","Commune","Commune","",""
1781,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1781,"Finale Emilia",NA,"","Commune","Commune","",""
1782,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1782,"Fiorano Modenese",NA,"","Commune","Commune","",""
1783,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1783,"Fiumalbo",NA,"","Commune","Commune","",""
1784,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1784,"Formigine",NA,"","Commune","Commune","",""
1785,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1785,"Frassinoro",NA,"","Commune","Commune","",""
1786,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1786,"Guiglia",NA,"","Commune","Commune","",""
1787,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1787,"Lama Mocogno",NA,"","Commune","Commune","",""
1788,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1788,"Maranello",NA,"","Commune","Commune","",""
1789,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1789,"Marano Sul Panaro",NA,"","Commune","Commune","",""
1790,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1790,"Medolla",NA,"","Commune","Commune","",""
1791,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1791,"Mirandola",NA,"","Commune","Commune","",""
1792,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1792,"Modena",NA,"","Commune","Commune","",""
1793,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1793,"Montecreto",NA,"","Commune","Commune","",""
1794,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1794,"Montefiorino",NA,"","Commune","Commune","",""
1795,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1795,"Montese",NA,"","Commune","Commune","",""
1796,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1796,"Nonantola",NA,"","Commune","Commune","",""
1797,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1797,"Novi Di Modena",NA,"","Commune","Commune","",""
1798,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1798,"Palagano",NA,"","Commune","Commune","",""
1799,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1799,"Pavullo Nel Frignano",NA,"","Commune","Commune","",""
1800,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1800,"Pievepelago",NA,"","Commune","Commune","",""
1801,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1801,"Polinago",NA,"","Commune","Commune","",""
1802,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1802,"Prignano Sulla Secchia",NA,"","Commune","Commune","",""
1803,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1803,"Ravarino",NA,"","Commune","Commune","",""
1804,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1804,"Riolunato",NA,"","Commune","Commune","",""
1805,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1805,"San Cesario Sul Panaro",NA,"","Commune","Commune","",""
1806,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1806,"San Felice Sul Panaro",NA,"","Commune","Commune","",""
1807,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1807,"San Possidonio",NA,"","Commune","Commune","",""
1808,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1808,"San Prospero",NA,"","Commune","Commune","",""
1809,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1809,"Sassuolo",NA,"","Commune","Commune","",""
1810,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1810,"Savignano Sul Panaro",NA,"","Commune","Commune","",""
1811,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1811,"Serramazzoni",NA,"","Commune","Commune","",""
1812,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1812,"Sestola",NA,"","Commune","Commune","",""
1813,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1813,"Soliera",NA,"","Commune","Commune","",""
1814,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1814,"Spilamberto",NA,"","Commune","Commune","",""
1815,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1815,"Vignola",NA,"","Commune","Commune","",""
1816,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1816,"Zocca",NA,"","Commune","Commune","",""
1817,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1817,"Albareto",NA,"","Commune","Commune","",""
1818,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1818,"Bardi",NA,"","Commune","Commune","",""
1819,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1819,"Bedonia",NA,"","Commune","Commune","",""
1820,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1820,"Berceto",NA,"","Commune","Commune","",""
1821,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1821,"Bore",NA,"","Commune","Commune","",""
1822,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1822,"Borgo Val Di Taro",NA,"","Commune","Commune","",""
1823,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1823,"Busseto",NA,"","Commune","Commune","",""
1824,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1824,"Calestano",NA,"","Commune","Commune","",""
1825,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1825,"Collecchio",NA,"","Commune","Commune","",""
1826,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1826,"Colorno",NA,"","Commune","Commune","",""
1827,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1827,"Compiano",NA,"","Commune","Commune","",""
1828,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1828,"Corniglio",NA,"","Commune","Commune","",""
1829,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1829,"Felino",NA,"","Commune","Commune","",""
1830,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1830,"Fidenza",NA,"","Commune","Commune","",""
1831,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1831,"Fontanellato",NA,"","Commune","Commune","",""
1832,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1832,"Fontevivo",NA,"","Commune","Commune","",""
1833,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1833,"Fornovo Di Taro",NA,"","Commune","Commune","",""
1834,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1834,"Langhirano",NA,"","Commune","Commune","",""
1835,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1835,"Lesignano de' Bagni",NA,"","Commune","Commune","",""
1836,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1836,"Medesano",NA,"","Commune","Commune","",""
1837,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1837,"Mezzani",NA,"","Commune","Commune","",""
1838,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1838,"Monchio Delle Corti",NA,"","Commune","Commune","",""
1839,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1839,"Montechiarugolo",NA,"","Commune","Commune","",""
1840,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1840,"Neviano Degli Arduini",NA,"","Commune","Commune","",""
1841,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1841,"Noceto",NA,"","Commune","Commune","",""
1842,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1842,"Palanzano",NA,"","Commune","Commune","",""
1843,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1843,"Parma",NA,"","Commune","Commune","",""
1844,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1844,"Pellegrino Parmense",NA,"","Commune","Commune","",""
1845,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1845,"Polesine Parmense",NA,"","Commune","Commune","",""
1846,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1846,"Roccabianca",NA,"","Commune","Commune","",""
1847,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1847,"Sala Baganza",NA,"","Commune","Commune","",""
1848,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1848,"Salsomaggiore Terme",NA,"","Commune","Commune","",""
1849,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1849,"San Secondo Parmense",NA,"","Commune","Commune","",""
1850,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1850,"Sissa",NA,"","Commune","Commune","",""
1851,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1851,"Solignano",NA,"","Commune","Commune","",""
1852,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1852,"Soragna",NA,"","Commune","Commune","",""
1853,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1853,"Sorbolo",NA,"","Commune","Commune","",""
1854,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1854,"Terenzo",NA,"","Commune","Commune","",""
1855,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1855,"Tizzano Val Parma",NA,"","Commune","Commune","",""
1856,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1856,"Tornolo",NA,"","Commune","Commune","",""
1857,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1857,"Torrile",NA,"","Commune","Commune","",""
1858,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1858,"Traversetolo",NA,"","Commune","Commune","",""
1859,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1859,"Trecasali",NA,"","Commune","Commune","",""
1860,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1860,"Valmozzola",NA,"","Commune","Commune","",""
1861,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1861,"Varano De' Melegari",NA,"","Commune","Commune","",""
1862,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1862,"Varsi",NA,"","Commune","Commune","",""
1863,112,"ITA","Italy",6,"Emilia-Romagna",27,"Parma",1863,"Zibello",NA,"","Commune","Commune","",""
1864,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1864,"Agazzano",NA,"","Commune","Commune","",""
1865,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1865,"Alseno",NA,"","Commune","Commune","",""
1866,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1866,"Besenzone",NA,"","Commune","Commune","",""
1867,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1867,"Bettola",NA,"","Commune","Commune","",""
1868,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1868,"Bobbio",NA,"","Commune","Commune","",""
1869,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1869,"Borgonovo Val Tidone",NA,"","Commune","Commune","",""
1870,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1870,"Cadeo",NA,"","Commune","Commune","",""
1871,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1871,"Calendasco",NA,"","Commune","Commune","",""
1872,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1872,"Caminata",NA,"","Commune","Commune","",""
1873,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1873,"Caorso",NA,"","Commune","Commune","",""
1874,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1874,"Carpaneto Piacentino",NA,"","Commune","Commune","",""
1875,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1875,"Castel San Giovanni",NA,"","Commune","Commune","",""
1876,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1876,"Castell' Arquato",NA,"","Commune","Commune","",""
1877,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1877,"Castelvetro Piacentino",NA,"","Commune","Commune","",""
1878,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1878,"Cerignale",NA,"","Commune","Commune","",""
1879,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1879,"Coli",NA,"","Commune","Commune","",""
1880,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1880,"Corte Brugnatella",NA,"","Commune","Commune","",""
1881,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1881,"Cortemaggiore",NA,"","Commune","Commune","",""
1882,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1882,"Farini",NA,"","Commune","Commune","",""
1883,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1883,"Ferriere",NA,"","Commune","Commune","",""
1884,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1884,"Fiorenzuola d' Arda",NA,"","Commune","Commune","",""
1885,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1885,"Gazzola",NA,"","Commune","Commune","",""
1886,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1886,"Gossolengo",NA,"","Commune","Commune","",""
1887,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1887,"Gragnano Trebbiense",NA,"","Commune","Commune","",""
1888,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1888,"Gropparello",NA,"","Commune","Commune","",""
1889,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1889,"Lugagnano Val d' Arda",NA,"","Commune","Commune","",""
1890,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1890,"Monticelli d' Ongina",NA,"","Commune","Commune","",""
1891,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1891,"Morfasso",NA,"","Commune","Commune","",""
1892,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1892,"Nibbiano",NA,"","Commune","Commune","",""
1893,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1893,"Ottone",NA,"","Commune","Commune","",""
1894,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1894,"Pecorara",NA,"","Commune","Commune","",""
1895,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1895,"Piacenza",NA,"","Commune","Commune","",""
1896,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1896,"Pianello Val Tidone",NA,"","Commune","Commune","",""
1897,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1897,"Piozzano",NA,"","Commune","Commune","",""
1898,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1898,"Podenzano",NA,"","Commune","Commune","",""
1899,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1899,"Ponte dell' Olio",NA,"","Commune","Commune","",""
1900,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1900,"Pontenure",NA,"","Commune","Commune","",""
1901,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1901,"Rivergaro",NA,"","Commune","Commune","",""
1902,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1902,"Rottofreno",NA,"","Commune","Commune","",""
1903,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1903,"San Giorgio Piacentino",NA,"","Commune","Commune","",""
1904,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1904,"San Pietro In Cerro",NA,"","Commune","Commune","",""
1905,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1905,"Sarmato",NA,"","Commune","Commune","",""
1906,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1906,"Travo",NA,"","Commune","Commune","",""
1907,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1907,"Vernasca",NA,"","Commune","Commune","",""
1908,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1908,"Vigolzone",NA,"","Commune","Commune","",""
1909,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1909,"Villanova sull' Arda",NA,"","Commune","Commune","",""
1910,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1910,"Zerba",NA,"","Commune","Commune","",""
1911,112,"ITA","Italy",6,"Emilia-Romagna",28,"Piacenza",1911,"Ziano Piacentino",NA,"","Commune","Commune","",""
1912,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1912,"Alfonsine",NA,"","Commune","Commune","",""
1913,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1913,"Bagnacavallo",NA,"","Commune","Commune","",""
1914,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1914,"Bagnara Di Romagna",NA,"","Commune","Commune","",""
1915,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1915,"Brisighella",NA,"","Commune","Commune","",""
1916,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1916,"Casola Valsenio",NA,"","Commune","Commune","",""
1917,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1917,"Castel Bolognese",NA,"","Commune","Commune","",""
1918,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1918,"Cervia",NA,"","Commune","Commune","",""
1919,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1919,"Conselice",NA,"","Commune","Commune","",""
1920,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1920,"Cotignola",NA,"","Commune","Commune","",""
1921,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1921,"Faenza",NA,"","Commune","Commune","",""
1922,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1922,"Fusignano",NA,"","Commune","Commune","",""
1923,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1923,"Lugo",NA,"","Commune","Commune","",""
1924,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1924,"Massa Lombarda",NA,"","Commune","Commune","",""
1925,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1925,"Ravenna",NA,"","Commune","Commune","",""
1926,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1926,"Riolo Terme",NA,"","Commune","Commune","",""
1927,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1927,"Russi",NA,"","Commune","Commune","",""
1928,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1928,"Sant' Agata sul Santerno",NA,"","Commune","Commune","",""
1929,112,"ITA","Italy",6,"Emilia-Romagna",29,"Ravenna",1929,"Solarolo",NA,"","Commune","Commune","",""
1930,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1930,"Albinea",NA,"","Commune","Commune","",""
1931,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1931,"Bagnolo In Piano",NA,"","Commune","Commune","",""
1932,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1932,"Baiso",NA,"","Commune","Commune","",""
1933,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1933,"Bibbiano",NA,"","Commune","Commune","",""
1934,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1934,"Boretto",NA,"","Commune","Commune","",""
1935,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1935,"Brescello",NA,"","Commune","Commune","",""
1936,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1936,"Busana",NA,"","Commune","Commune","",""
1937,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1937,"Cadelbosco Di Sopra",NA,"","Commune","Commune","",""
1938,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1938,"Campagnola Emilia",NA,"","Commune","Commune","",""
1939,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1939,"Campegine",NA,"","Commune","Commune","",""
1940,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1940,"Canossa",NA,"","Commune","Commune","",""
1941,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1941,"Carpineti",NA,"","Commune","Commune","",""
1942,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1942,"Casalgrande",NA,"","Commune","Commune","",""
1943,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1943,"Casina",NA,"","Commune","Commune","",""
1944,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1944,"Castellarano",NA,"","Commune","Commune","",""
1945,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1945,"Castelnovo Di Sotto",NA,"","Commune","Commune","",""
1946,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1946,"Castelnovo Ne' Monti",NA,"","Commune","Commune","",""
1947,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1947,"Cavriago",NA,"","Commune","Commune","",""
1948,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1948,"Collagna",NA,"","Commune","Commune","",""
1949,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1949,"Correggio",NA,"","Commune","Commune","",""
1950,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1950,"Fabbrico",NA,"","Commune","Commune","",""
1951,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1951,"Gattatico",NA,"","Commune","Commune","",""
1952,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1952,"Gualtieri",NA,"","Commune","Commune","",""
1953,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1953,"Guastalla",NA,"","Commune","Commune","",""
1954,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1954,"Ligonchio",NA,"","Commune","Commune","",""
1955,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1955,"Luzzara",NA,"","Commune","Commune","",""
1956,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1956,"Montecchio Emilia",NA,"","Commune","Commune","",""
1957,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1957,"Novellara",NA,"","Commune","Commune","",""
1958,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1958,"Poviglio",NA,"","Commune","Commune","",""
1959,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1959,"Quattro Castella",NA,"","Commune","Commune","",""
1960,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1960,"Ramiseto",NA,"","Commune","Commune","",""
1961,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1961,"Reggio Nell' Emilia",NA,"","Commune","Commune","",""
1962,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1962,"Reggiolo",NA,"","Commune","Commune","",""
1963,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1963,"Rio Saliceto",NA,"","Commune","Commune","",""
1964,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1964,"Rolo",NA,"","Commune","Commune","",""
1965,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1965,"Rubiera",NA,"","Commune","Commune","",""
1966,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1966,"San Martino In Rio",NA,"","Commune","Commune","",""
1967,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1967,"San Polo d' Enza",NA,"","Commune","Commune","",""
1968,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1968,"Sant' Ilario d' Enza",NA,"","Commune","Commune","",""
1969,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1969,"Scandiano",NA,"","Commune","Commune","",""
1970,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1970,"Toano",NA,"","Commune","Commune","",""
1971,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1971,"Vetto",NA,"","Commune","Commune","",""
1972,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1972,"Vezzano Sul Crostolo",NA,"","Commune","Commune","",""
1973,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1973,"Viano",NA,"","Commune","Commune","",""
1974,112,"ITA","Italy",6,"Emilia-Romagna",30,"Reggio Nell'Emilia",1974,"Villa Minozzo",NA,"","Commune","Commune","",""
1975,112,"ITA","Italy",6,"Emilia-Romagna",31,"Rimini",1975,"Bellaria-Igea Marina",NA,"","Commune","Commune","",""
1976,112,"ITA","Italy",6,"Emilia-Romagna",31,"Rimini",1976,"Cattolica",NA,"","Commune","Commune","",""
1977,112,"ITA","Italy",6,"Emilia-Romagna",31,"Rimini",1977,"Coriano",NA,"","Commune","Commune","",""
1978,112,"ITA","Italy",6,"Emilia-Romagna",31,"Rimini",1978,"Gemmano",NA,"","Commune","Commune","",""
1979,112,"ITA","Italy",6,"Emilia-Romagna",31,"Rimini",1979,"Misano Adriatico",NA,"","Commune","Commune","",""
